example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank,global_linear_cka
0,/home/projects/bagon/shared/imagenet512/val/n02077923/ILSVRC2012_val_00003335.JPEG,-1,513.3900756835938,0.001129150390625,0.039633840817396467,0.5514758775681841,0.11008769463809316,21022,0.9721308700785484
1,/home/projects/bagon/shared/imagenet512/val/n02279972/ILSVRC2012_val_00046412.JPEG,-1,6086.015075683594,0.00830078125,0.07270167802028878,0.9811058350693368,0.21896964894822754,21026,0.8741274738516265
2,/home/projects/bagon/shared/imagenet512/val/n01582220/ILSVRC2012_val_00018250.JPEG,-1,930.9882354736328,0.002197265625,0.045525764031003786,0.7968370312066286,0.10417338922884768,21028,0.9312126069445772
3,/home/projects/bagon/shared/imagenet512/val/n04033901/ILSVRC2012_val_00014789.JPEG,7836,2767.622085571289,0.00099945068359375,0.04086062183356627,0.9463070502095711,0.09738504843424889,21030,0.9304286886768836
4,/home/projects/bagon/shared/imagenet512/val/n02017213/ILSVRC2012_val_00006192.JPEG,-1,5696.635559082031,0.0087890625,0.07244267356333148,0.9528940231153658,0.17951593155681955,21031,0.9348650475088396
5,/home/projects/bagon/shared/imagenet512/val/n04067472/ILSVRC2012_val_00038147.JPEG,-1,10374.573303222656,0.01007080078125,0.06783263606084164,0.9777646632503487,0.11875133377543125,21036,0.8913796883465486
6,/home/projects/bagon/shared/imagenet512/val/n03250847/ILSVRC2012_val_00029445.JPEG,-1,1013.5164031982422,0.00147247314453125,0.04930994990097467,0.705752195412719,0.03558098360371514,21040,0.9489948537352304
7,/home/projects/bagon/shared/imagenet512/val/n02317335/ILSVRC2012_val_00021742.JPEG,-1,5945.2742919921875,0.0033721923828125,0.06828722655753411,0.9661909566851441,0.10083496045301049,21042,0.9381467888678785
8,/home/projects/bagon/shared/imagenet512/val/n01877812/ILSVRC2012_val_00031435.JPEG,-1,1710.0169067382812,0.003875732421875,0.05750772058330051,0.8938752971126932,0.07776632638219907,21061,0.9248509766303359
9,/home/projects/bagon/shared/imagenet512/val/n03876231/ILSVRC2012_val_00012756.JPEG,-1,1492.7064971923828,0.001220703125,0.04755881654562852,0.868512420678252,0.22366705453448513,21070,0.9734917347019312
10,/home/projects/bagon/shared/imagenet512/val/n01981276/ILSVRC2012_val_00037684.JPEG,-1,5323.419769287109,0.005615234375,0.06458283193777803,0.9746281615691592,0.11320460884019833,21074,0.9517621240436092
11,/home/projects/bagon/shared/imagenet512/val/n04310018/ILSVRC2012_val_00002603.JPEG,-1,858.4073944091797,0.001312255859375,0.04965429941125947,0.6520688085832863,0.12987058721677805,21082,0.9768678620891368
12,/home/projects/bagon/shared/imagenet512/val/n02111129/ILSVRC2012_val_00042400.JPEG,-1,607.2062072753906,0.0025787353515625,0.03971358572531102,0.6880954601469184,0.04603457440527276,21084,0.9310638164007932
13,/home/projects/bagon/shared/imagenet512/val/n01945685/ILSVRC2012_val_00002720.JPEG,-1,2992.0868072509766,0.00262451171875,0.052146388835832926,0.9633193315619031,0.20165222357438095,21101,0.910624806194592
14,/home/projects/bagon/shared/imagenet512/val/n01735189/ILSVRC2012_val_00011210.JPEG,-1,712.9621047973633,0.00145721435546875,0.047631043698492546,0.5697561377417125,0.14401742203762288,21113,0.964290236598165
15,/home/projects/bagon/shared/imagenet512/val/n04033901/ILSVRC2012_val_00001345.JPEG,2104,821.5356941223145,0.000965118408203125,0.012816463695803746,0.7600471609591366,0.07476076063753062,21135,0.9867246892528637
16,/home/projects/bagon/shared/imagenet512/val/n01630670/ILSVRC2012_val_00020393.JPEG,-1,5239.264099121094,0.004364013671875,0.06498757977205595,0.965980464736883,0.14163491073871073,21149,0.9518509113331095
17,/home/projects/bagon/shared/imagenet512/val/n02110958/ILSVRC2012_val_00032117.JPEG,-1,2143.53759765625,0.0220947265625,0.05303953558106696,0.7223685343618446,0.052751114619755346,21158,0.9595063201516898
18,/home/projects/bagon/shared/imagenet512/val/n04562935/ILSVRC2012_val_00019418.JPEG,-1,1026.3595581054688,0.004791259765625,0.052784270004055306,0.7552543334759592,0.2774035330639549,21171,0.9407165184174899
19,/home/projects/bagon/shared/imagenet512/val/n02090721/ILSVRC2012_val_00020082.JPEG,-1,9060.046875,0.04248046875,0.0625017585548023,0.9314373201164943,0.024967319446662733,21179,0.8909034018638043
20,/home/projects/bagon/shared/imagenet512/val/n02088238/ILSVRC2012_val_00014024.JPEG,-1,1003.2505493164062,0.004608154296875,0.0589832072950126,0.6774747086057873,0.1458328469384194,21200,0.9489287089080501
21,/home/projects/bagon/shared/imagenet512/val/n01943899/ILSVRC2012_val_00036272.JPEG,5986,2255.6085510253906,0.0009918212890625,0.036117212079051074,0.9035375917529118,0.12694595365440053,21208,0.9368022628895437
22,/home/projects/bagon/shared/imagenet512/val/n04254680/ILSVRC2012_val_00005713.JPEG,-1,267.97265625,0.00164794921875,0.03476332429074997,0.3942174353904371,0.05370556731274539,21217,0.9347675951164648
23,/home/projects/bagon/shared/imagenet512/val/n07697313/ILSVRC2012_val_00018040.JPEG,-1,695.9268951416016,0.002960205078125,0.05339867396727784,0.5646667744179391,0.14081317990064057,21218,0.9115277372464134
24,/home/projects/bagon/shared/imagenet512/val/n04371774/ILSVRC2012_val_00005871.JPEG,-1,1713.1022338867188,0.0020904541015625,0.051175887488615256,0.8486495757682082,0.12268700701990361,21317,0.9108919684983149
25,/home/projects/bagon/shared/imagenet512/val/n03933933/ILSVRC2012_val_00000702.JPEG,-1,3081.2175903320312,0.0135498046875,0.0790766372727249,0.8299234519561092,0.14542672836993087,21344,0.9559212722428543
26,/home/projects/bagon/shared/imagenet512/val/n03272562/ILSVRC2012_val_00023716.JPEG,-1,478.3473663330078,0.0037994384765625,0.0459055753102087,0.6503003385592283,0.16361664033823553,21379,0.9398740461946856
27,/home/projects/bagon/shared/imagenet512/val/n03627232/ILSVRC2012_val_00019463.JPEG,3640,53.80316925048828,0.0009918212890625,0.015086112803093221,0.145604907850476,0.059661172260686623,21389,0.9817836861313624
28,/home/projects/bagon/shared/imagenet512/val/n02027492/ILSVRC2012_val_00001162.JPEG,9679,1887.2623901367188,0.0009918212890625,0.04598032432979236,0.9299681307535984,0.10877248051595531,21436,0.9493794266824375
29,/home/projects/bagon/shared/imagenet512/val/n02107683/ILSVRC2012_val_00011491.JPEG,-1,271.2867889404297,0.0026397705078125,0.04179580179652891,0.3675237944911542,0.12244965729466413,21500,0.956757953883225
30,/home/projects/bagon/shared/imagenet512/val/n02606052/ILSVRC2012_val_00006833.JPEG,-1,832.7020568847656,0.00139617919921875,0.04234030719449556,0.6663839580251307,0.10309312877429645,21514,0.8182395405596045
31,/home/projects/bagon/shared/imagenet512/val/n03445777/ILSVRC2012_val_00046468.JPEG,-1,6005.622955322266,0.003692626953125,0.06270757245665921,0.977594510012586,0.09998111290823761,21650,0.8058476493264964
32,/home/projects/bagon/shared/imagenet512/val/n04517823/ILSVRC2012_val_00038460.JPEG,-1,2684.937744140625,0.0022125244140625,0.05431117893496901,0.8765520213950216,0.21175188917490817,21651,0.9386424458324073
33,/home/projects/bagon/shared/imagenet512/val/n01944390/ILSVRC2012_val_00008002.JPEG,-1,4609.188766479492,0.0032501220703125,0.06432255846962603,0.945480849667357,0.11947504709590621,21679,0.9343728906813876
34,/home/projects/bagon/shared/imagenet512/val/n04458633/ILSVRC2012_val_00020813.JPEG,-1,1522.7789459228516,0.0018463134765625,0.04487632908131933,0.8883312162408538,0.13456694299359104,21680,0.9604247716838633
35,/home/projects/bagon/shared/imagenet512/val/n01770393/ILSVRC2012_val_00005821.JPEG,-1,3420.99365234375,0.0031585693359375,0.06247584943347585,0.9707184054265169,0.18698780025032757,21684,0.9602362935965391
36,/home/projects/bagon/shared/imagenet512/val/n02109047/ILSVRC2012_val_00006257.JPEG,-1,804.6159515380859,0.0023193359375,0.04285183419677393,0.8121566383448441,0.08212570027496159,21686,0.9535338086144625
37,/home/projects/bagon/shared/imagenet512/val/n02256656/ILSVRC2012_val_00005538.JPEG,-1,9600.823486328125,0.0162353515625,0.06579618726799487,0.9802540930726675,0.07660937992634921,21693,0.8981689023584386
38,/home/projects/bagon/shared/imagenet512/val/n04554684/ILSVRC2012_val_00026818.JPEG,2538,25.369483947753906,0.00099945068359375,0.015669196715175568,0.07225500473605873,0.03721567653360213,21702,0.9889448687276823
39,/home/projects/bagon/shared/imagenet512/val/n07715103/ILSVRC2012_val_00027343.JPEG,-1,544.9658660888672,0.00162506103515625,0.04748746417182219,0.5436466167962907,0.08267552325997839,21713,0.9631607182521366
40,/home/projects/bagon/shared/imagenet512/val/n02107683/ILSVRC2012_val_00025474.JPEG,-1,346.4495544433594,0.0021514892578125,0.0383489723842532,0.39315622073668266,0.031146477323048788,21728,0.8233516049281427
41,/home/projects/bagon/shared/imagenet512/val/n01945685/ILSVRC2012_val_00031116.JPEG,-1,2983.2100219726562,0.00238037109375,0.06928162953452359,0.8957285319648749,0.12974556776976698,21730,0.9313290774162067
